x_axis,lantencys,speed,qps,
256,5.994,0.006280919766110841,24
362,0,3.0991904082849785e-05,0
512,1585.501,0.004359260487129726,10
724,2126.56,0.003782601177478879,7
1024,1807.431,0.014774653879116539,15
1448,1536.637,0.0072724931946815926,5
2048,1022.193,0.00845317337748223,4
2896,0,0.0019394549101960975,0
4096,1122.185,0.022099124399772206,5
5793,1215.279,0.047065757997916575,9
8192,944.387,0.062261743370759265,9
11585,1381.812,0.03354058036285109,3
16384,1015.682,0.09945367699742158,6
23170,1251.46,0.020222094676151783,1
32768,0,0.06055948172593438,1
46341,0,0.021956541848262987,1
65536,1253.62,0.17182552851752064,2
92682,2285.607,0.33041958210974937,4
131072,1122.532,1.0898135811473932,10
185364,891.325,1.1639274643327027,6
262144,1692.936,0.9412700179002187,3
370728,570.362,0.4344493405405139,1
524288,0,0.028093835290274947,0
741455,781.239,3.1615857328732337,4
1048576,1343.818,2.6101085862411493,2
1482910,1995.901,1.8952893121963803,1
2097152,2346.939,2.5295207440175007,1
2965821,0,0.1448684058282204,0
4194304,140.462,1.1159964379586396,0
5931642,1.964,2.5857544759802695,1
8388608,2.41,2.9208675744510324,0
11863283,2.816,2.5422723528677893,0
16777216,0,2.6047614917284427,0
23726566,0,2.614183016048367,0
33554432,0,2.751362790677426,0
47453133,0,2.451270671820096,0
67108864,0,2.527915700625108,0
94906266,0,2.4014248953111172,0
134217728,0,2.512300372712012,0
189812531,0,2.4753385023093375,0
