x_axis,speed,
256,358.63416687231125,
653,361.707175776756,
1050,355.19682585483497,
1447,343.28679028509384,
1844,351.0437521283951,
2241,348.5935321021714,
2638,352.083541777965,
3035,350.695422955365,
3432,358.5939781061783,
3829,352.15489942242743,
4226,356.72739116948566,
4623,355.67510455923883,
5020,353.1066166901477,
5417,357.60524884507987,
5814,351.10337238537517,
6211,356.2568564238705,
6608,354.9915981726465,
7005,355.2678898993574,
7402,346.94991530539085,
7799,354.85906514599975,
