x_axis,lantencys,speed,qps,
256,7.885,0.009219992570131945,30
362,0,5.6976057245328e-05,0
512,2454.609,0.003350152201375537,6
724,1556.844,0.012868690439242367,18
1024,1576.841,0.006798834861294835,6
1448,0,0.0025482418844527226,0
2048,0,0.002352528774447677,0
2896,1121.265,0.01420163376051329,4
4096,1024.355,0.018937485686869912,4
5793,1194.395,0.06870157042409886,10
8192,1009.183,0.04434582026256528,5
11585,1578.771,0.03217007141971524,2
16384,994.139,0.025514892659662603,1
23170,2057.148,0.05310509850611078,1
32768,790.557,0.1483618441922331,3
46341,2664.039,0.1382491418157193,3
65536,1542.426,0.5562491713903136,9
92682,3493.188,0.49404522073818014,4
131072,1716.45,0.6495082249566647,4
185364,2215.725,0.40698692116951873,2
262144,0,0.40552492523600564,0
370728,0,0.7909055521728698,0
524288,4772.694,1.3676170686454592,2
741455,2694.375,2.6115436847049347,3
1048576,1078.393,7.283877795126225,7
1482910,1633.791,7.837066107157956,5
2097152,3100.913,8.517821321821883,3
2965821,0,0.18079260840329106,0
4194304,3.254,3.2125165699075824,1
5931642,40.858,4.473656472286828,1
8388608,23.802,4.429185230794591,0
11863283,4.429,4.528418532638465,1
16777216,0,4.578128018252397,0
23726566,0,3.9636337488573266,0
33554432,0,4.156313807422831,0
47453133,0,4.1940728912627545,0
67108864,0,4.41019596413501,0
94906266,0,4.117122704606246,0
134217728,0,4.295044433173219,0
189812531,0,3.96721499823302,0
