x_axis,lantencys,speed,qps,
256,0.506,0.159928018389171,625
362,0.505,0.22348878514862108,627
512,0.525,0.3119378697387449,623
724,0.525,0.43710893388870375,622
1024,0.516,0.615868912593344,622
1448,0.525,0.8659000536055165,620
2048,0.539,1.2048890197767421,614
2896,0.559,1.6663876252259362,598
4096,0.57,2.3335345512959984,598
5793,0.579,3.3206547682672567,598
8192,0.591,4.6004089697397745,585
11585,0.615,6.454312168210796,582
16384,0.705,8.609255528628887,549
23170,0.794,12.27395458738276,553
32768,0.738,16.252363218553878,518
46341,0.729,22.835627757496038,514
65536,0.919,29.160830487230573,463
92682,1.044,39.8768909041812,446
131072,1.271,48.72014096589698,385
185364,1.612,61.13862086694384,341
262144,1.992,74.05243128280917,292
370728,7.614,86.91287971840336,240
524288,8.485,100.34187671894642,193
741455,4.406,117.2651201236608,155
1048576,9.471,132.75539356454033,123
1482910,11.874,139.02224689914854,91
2097152,13.375,152.60410480054105,68
2965821,12.854,178.86861213612374,54
4194304,17.611,196.90383461276747,40
5931642,23.786,208.941114008478,28
8388608,25.066,223.90309051751308,19
11863283,35.558,233.70130999346878,11
16777216,53.657,257.93886750681105,9
23726566,64.295,276.37593580357697,6
33554432,94.261,276.0794952241254,3
47453133,121.364,285.46356018990775,2
67108864,214.461,238.69278222031912,1
94906266,276.612,260.90442419476915,1
134217728,467.338,225.72892725924203,1
189812531,606.038,238.8670561319684,0
