x_axis,lantencys,speed,qps,
256,21.68,0.06962800089857603,271
362,20.892,0.09731332299882377,271
512,20.84,0.13632416164349564,271
724,20.833,0.19167056491171888,272
1024,20.857,0.26953872943134366,272
1448,20.956,0.3790976181051907,272
2048,20.982,0.534066618178428,271
2896,20.99,0.7528019102521458,270
4096,21.617,1.0625083441484147,270
5793,21.167,1.4976479832068383,270
8192,21.187,2.105222426907287,267
11585,21.162,2.9887400246684237,269
16384,39.545,4.18011152208202,266
23170,39.762,5.839235416512305,262
32768,39.513,8.17432575103739,259
46341,41.434,11.56847402717477,259
65536,39.431,16.25484093425895,257
92682,56.454,23.027342838791704,256
131072,39.637,32.14708861881741,252
185364,39.869,44.772541490868875,248
262144,123.263,62.064061267724746,241
370728,103.316,85.8637980268982,232
524288,124.518,114.43738373534609,216
741455,124.879,136.00520248216964,183
1048576,166.724,137.4228275395475,127
1482910,208.052,136.50326805453616,85
2097152,213.781,137.33464284590156,60
2965821,251.92,136.9937799130495,41
4194304,320.006,137.31871432562798,27
5931642,380.495,138.1425249606894,16
8388608,469.227,139.74239791352227,12
11863283,559.073,144.77414325987792,7
16777216,685.972,147.7838355501688,5
23726566,947.826,155.76717077884902,3
33554432,1385.356,159.01678917197592,2
47453133,1949.206,169.1252972588596,2
67108864,2703.441,173.84311422857803,1
94906266,3734.135,190.47807515004087,1
134217728,5432.549,195.95302027562073,1
189812531,7551.419,215.64676881825815,0
