x_axis,lantencys,speed,qps,
256,0.583,0.31767548240085053,1239
362,0.591,0.44063307285674136,1234
512,0.587,0.6143686299395019,1229
724,0.61,0.8620099221686595,1227
1024,0.6,1.220385591619946,1233
1448,0.607,1.695185284780223,1216
2048,0.638,2.356119523706725,1198
2896,0.627,3.3726555746761555,1214
4096,0.643,4.649538709520659,1185
5793,0.651,6.465704313121807,1165
8192,0.75,8.760593095574364,1117
11585,0.729,12.421706961032738,1120
16384,0.754,16.919128443700846,1077
23170,0.767,23.62178683474473,1063
32768,0.873,31.97239332847757,1021
46341,0.901,44.38125731260844,998
65536,1.107,59.43623688659445,943
92682,1.157,79.03554631199238,885
131072,1.759,94.21860522926077,746
185364,8.396,121.57870521390741,678
262144,8.384,148.09900510125613,579
370728,8.479,192.72053096589266,528
524288,9.578,208.21906808398734,404
741455,11.14,234.36105948753902,317
1048576,10.424,276.92973267157566,262
1482910,12.112,304.7896412442051,199
2097152,14.629,344.2239276175908,151
2965821,19.182,373.8176818033571,112
4194304,29.034,389.90937398992685,79
5931642,30.243,464.0012744737695,60
8388608,33.332,450.7002408829941,38
11863283,46.764,522.9547948363545,26
16777216,66.699,579.391166403844,18
23726566,80.611,546.6936805441219,10
33554432,124.184,552.8232818892033,6
47453133,158.635,552.8420765190822,4
67108864,218.338,537.7236208051895,3
94906266,297.222,546.7276597365328,2
134217728,432.971,529.2328045480102,1
189812531,586.078,557.7534619794993,1
