x_axis,lantencys,speed,qps,
256,2.747,0.270947221059728,1060
362,2.727,0.37788780449814063,1058
512,2.736,0.5301713433168291,1059
724,2.753,0.7416851449392503,1055
1024,2.76,1.041374171399991,1053
1448,2.746,1.4494616185320883,1038
2048,2.785,2.0619726303472814,1047
2896,2.788,2.8890864993923286,1039
4096,2.804,4.077484459542037,1035
5793,2.782,5.7581579990646805,1038
8192,2.889,7.859901257272442,1002
11585,3.079,10.886624994566894,979
16384,3,15.335797997754646,979
23170,3.1,21.400867725352068,961
32768,3.177,29.668910488164308,945
46341,3.207,41.382622222027024,925
65536,3.94,56.66585187710885,894
92682,3.478,80.96628514165505,905
131072,3.945,99.53586518976293,788
185364,4.361,131.75264650022675,736
262144,5.716,166.85976934715683,655
370728,12.161,208.26234497302443,574
524288,12.063,236.75992681188615,459
741455,9.002,286.06598862396936,388
1048576,16.42,333.3243634507719,310
1482910,18.588,403.3636762245065,258
2097152,20.311,477.93142804760487,212
2965821,31.98,530.9618077489278,154
4194304,39.562,578.9402710446054,111
5931642,46.975,640.8244778572289,84
8388608,64.395,701.990611103643,60
11863283,83.273,736.3508787444645,36
16777216,120.248,806.536276858605,25
23726566,153.854,860.8104206807907,15
33554432,230.334,855.9442342432827,8
47453133,315.893,870.4360785660557,7
67108864,455.672,734.6011960361578,4
94906266,591.305,788.7830470113197,2
134217728,991.573,648.9782053937039,2
189812531,1151.408,693.0435340992942,1
