x_axis,lantencys,speed,qps,
256,2.733,0.06699250709819103,262
362,2.732,0.09334567854342685,261
512,2.744,0.13046420372539103,260
724,2.745,0.18338709730170458,261
1024,2.757,0.25803982623871446,261
1448,2.731,0.36439620236157266,262
2048,2.724,0.5141866245010577,262
2896,2.758,0.7188005231380177,259
4096,2.754,1.0135019127472829,258
5793,2.751,1.4376332640927691,259
8192,2.787,1.9921551739146768,254
11585,2.808,2.7789982360188517,250
16384,2.873,3.908421186609782,249
23170,2.885,5.513295648313261,248
32768,3.018,7.51959609942188,239
46341,3.012,10.670253086152282,239
65536,3.025,14.765704062789851,234
92682,3.034,20.73673049575006,231
131072,5.717,26.997733821542443,213
185364,3.793,35.61367798866011,199
262144,4.008,45.75189982322458,178
370728,9.814,57.090548913516436,157
524288,5.331,71.60367323642977,139
741455,5.736,87.78887740658084,118
1048576,11.43,102.42842391667071,97
1482910,12.708,121.35167200073222,78
2097152,19.476,139.57666250324405,62
2965821,17.419,165.5866288525088,48
4194304,33.039,171.42775197659347,34
5931642,34.439,188.83563833688666,25
8388608,39.607,209.64678351870128,17
11863283,46.276,221.77208479861227,12
16777216,70.822,239.07465390743778,8
23726566,82.338,250.70072025809603,4
33554432,108.2,251.805019920853,3
47453133,144.561,262.92893130127646,1
67108864,230.394,228.23889277086172,1
94906266,299.292,243.59782489243003,1
134217728,477.531,217.37376131747956,1
189812531,628.048,228.78712456804544,1
