x_axis,lantencys,speed,qps,
256,2.789,0.5433257713221945,2123
362,2.829,0.7580845338132696,2117
512,2.77,1.0624979249771838,2126
724,2.807,1.492987999394385,2128
1024,2.826,2.099902710059524,2115
1448,2.834,2.922080078213818,2093
2048,2.83,4.127278551802649,2094
2896,2.876,5.787638360456256,2081
4096,2.899,8.117572161487068,2068
5793,2.902,11.345484501996083,2045
8192,3.078,15.466202860725247,1970
11585,3.044,22.021534111844772,1983
16384,3.282,30.528135368910288,1942
23170,3.117,43.24210135113407,1944
32768,3.316,59.23757586836346,1888
46341,3.298,84.63197370416546,1897
65536,3.5,115.57106828178759,1830
92682,3.583,161.61948745616039,1800
131072,4.251,196.5725756620404,1547
185364,4.908,252.56338575986075,1405
262144,5.399,322.67519968874495,1261
370728,13.021,403.4132004789604,1107
524288,13.205,448.9579749049339,860
741455,11.205,529.2746245331525,715
1048576,18.005,613.5541969934611,573
1482910,23.362,685.3425367816774,439
2097152,28.656,796.2376169358627,352
2965821,40.557,887.5909243014917,254
4194304,51.095,959.6631479945495,181
5931642,77.53,987.0991846720013,126
8388608,84.19,981.6143231542068,80
11863283,116.542,977.0327377946518,51
16777216,191.671,972.9728833018853,30
23726566,214.968,991.3408599516599,19
33554432,300.45,985.5660019730609,13
47453133,423.087,999.4738750778213,8
67108864,797.452,902.8977407831026,6
94906266,827.887,1005.7031010445761,4
134217728,1737.155,872.1249516250899,3
189812531,1848.257,1075.1787989411519,2
