x_axis,lantencys,speed,qps,
256,2.7,0.13496040638785323,528
362,2.702,0.18844153940973676,528
512,2.716,0.263671695700877,527
724,2.708,0.3691969990462195,525
1024,2.721,0.5210299335595028,527
1448,2.731,0.7312421279472565,525
2048,2.727,1.0311130260258032,524
2896,2.743,1.4512149369826433,522
4096,2.759,2.0031184566293154,509
5793,2.786,2.862906246672314,515
8192,2.795,4.003348761758723,511
11585,2.835,5.61185738812768,507
16384,2.881,7.76402811426859,494
23170,3.045,10.90957253744418,490
32768,3.133,15.072077598573172,478
46341,3.03,21.40303432119736,479
65536,3.219,29.045884309349617,464
92682,3.231,40.73698439978628,454
131072,3.727,52.35889673965111,412
185364,4.27,67.2491362748724,375
262144,4.613,85.59996625218429,336
370728,10.956,108.7316723579128,301
524288,11.678,130.27549358481482,252
741455,8.582,154.06400234606593,208
1048576,15.338,180.53502783919794,170
1482910,17.554,217.31471400836483,138
2097152,16.778,255.85522207634193,115
2965821,17.566,301.9198568187821,89
4194304,31.187,315.45902839630384,61
5931642,41.322,353.98803638234256,48
8388608,61.463,357.72961959013116,29
11863283,56.828,404.195320879011,21
16777216,76.398,435.0953992352787,13
23726566,105.469,459.52926301898003,9
33554432,160.704,459.1717286175157,5
47453133,198.027,473.1875834556579,4
67108864,328.768,405.2379265911809,3
94906266,435.272,436.7643252255989,1
134217728,632.509,381.69229226594496,1
189812531,883.987,399.2074148951566,1
