x_axis,lantencys,speed,qps,
256,3.016,0.2709807192777256,1056
362,2.742,0.37948666941717274,1063
512,2.751,0.5307369769698144,1060
724,2.74,0.7438474252559812,1058
1024,2.738,1.0522639767201833,1064
1448,2.748,1.4766752119870405,1059
2048,2.756,2.07360350288537,1053
2896,2.784,2.9155519661545046,1050
4096,2.812,4.023190328515463,1024
5793,2.775,5.765403508674322,1040
8192,2.834,7.994026836783298,1018
11585,2.935,10.964815323705754,988
16384,3.004,15.559101023995794,991
23170,2.934,22.054048430585034,994
32768,3.785,30.373839757434265,966
46341,3.112,43.242399498252254,972
65536,3.271,59.71516083527219,948
92682,3.322,82.81250228239763,928
131072,6.693,104.1581331617587,824
185364,11.632,138.65432473605256,772
262144,11.818,180.04887063546465,705
370728,10.897,234.58907055146784,644
524288,13.417,269.9991471085246,522
741455,14.816,329.41445689602295,443
1048576,14.747,398.28445680729897,375
1482910,17.167,471.355151386593,304
2097152,25.02,543.1052913644073,235
2965821,27.986,597.7481825704372,177
4194304,35.379,638.727284841408,127
5931642,43.021,731.5376498830341,91
8388608,56.999,768.4845253991409,62
11863283,67.004,881.4685184261356,47
16777216,88.32,927.6871601723944,27
23726566,141.758,971.2355964993824,19
33554432,186.746,986.25562524018,11
47453133,263.599,991.6074547430405,7
67108864,368.841,991.6637235038305,6
94906266,538.937,990.0576551011397,4
134217728,590.901,1018.1233109394025,2
189812531,992.663,976.8872817538477,3
