x_axis,lantencys,speed,qps,
256,2.811,0.5339328296407245,2083
362,2.787,0.761972975601065,2133
512,2.806,1.0704668275074993,2139
724,2.813,1.500945041430122,2136
1024,2.807,2.1002915249515643,2124
1448,2.822,2.967781900892585,2129
2048,2.824,4.165241895252397,2117
2896,2.851,5.828303830790636,2098
4096,2.858,8.127763375055753,2069
5793,2.978,11.00383221930945,1979
8192,3.096,15.460101595958717,1969
11585,3.077,22.489185882845177,2044
16384,3.073,31.43070361090444,2001
23170,3.384,44.17336332877068,1987
32768,3.383,60.91602545974519,1932
46341,3.165,86.30517037725097,1942
65536,3.431,119.18357064597222,1889
92682,4.168,163.52287803941434,1823
131072,6.392,206.7259488404317,1635
185364,12.116,272.935298374321,1521
262144,11.345,350.9456154278103,1380
370728,11.66,452.4715795865049,1241
524288,15.36,501.1122715056156,956
741455,16.262,593.8963699137933,803
1048576,17.753,701.9856705484724,656
1482910,20.864,786.2591836076205,498
2097152,23.5,901.2982983349808,400
2965821,32.569,962.6167096746841,279
4194304,44.575,999.4066680883916,192
5931642,54.323,996.6479852907817,128
8388608,77.294,1004.5946109291011,82
11863283,109.414,995.9224855497582,52
16777216,140.67,1001.7106910242113,32
23726566,204.057,996.902543749706,17
33554432,271.789,995.7755948043764,10
47453133,451.992,1016.1439870042377,9
67108864,495.371,1073.0837889978725,7
94906266,713.866,1160.154496124331,5
134217728,1026.255,1259.8605920565897,4
189812531,1329.135,1471.4399423172206,3
