x_axis,lantencys,speed,qps,
256,3.211,0.4072284454910685,1588
362,2.805,0.5718362944439223,1601
512,2.798,0.795226141484973,1590
724,2.808,1.1192096712178499,1593
1024,2.822,1.5659112731989362,1582
1448,2.848,2.211510795502476,1586
2048,2.867,3.0890130132552756,1570
2896,2.863,4.328146847626034,1557
4096,2.922,6.002448942891417,1528
5793,2.981,8.380283306846549,1510
8192,3.112,11.664888632828351,1485
11585,3.215,16.635711911873198,1497
16384,3.093,23.439612757617354,1492
23170,3.359,32.754041899447536,1473
32768,3.467,45.42515063826753,1443
46341,3.364,64.44592355659088,1448
65536,3.628,88.125051823838,1397
92682,3.636,122.3280634466106,1369
131072,8.948,156.76318734526515,1240
185364,11.269,208.22911219238298,1160
262144,11.223,265.32376867622685,1041
370728,11.39,341.30642846625375,942
524288,13.608,395.17805853250263,761
741455,14.435,482.2026475097158,641
1048576,14.182,571.61756292202,538
1482910,17.713,675.6238909583144,433
2097152,20.131,764.1576433031598,339
2965821,27.902,853.5633520510745,249
4194304,38.77,916.5314951512903,176
5931642,39.801,1006.9518751245354,132
8388608,60.199,1022.8477296844073,85
11863283,73.782,1020.0131129318435,49
16777216,121.132,1015.8234998763959,29
23726566,136.773,1024.4944394003053,18
33554432,230.208,1017.2134539923461,12
47453133,318.572,1032.0446291741619,8
67108864,498.326,1014.7818016871411,6
94906266,604.399,1074.4487639787021,5
134217728,735.037,1142.4294212282089,3
189812531,1194.952,1149.7954150363323,2
