x_axis,lantencys,speed,qps,
256,3.011,0.06690689364977497,261
362,2.747,0.09363157184449904,263
512,3.003,0.13061988775497216,261
724,2.741,0.18435419328529812,262
1024,2.746,0.25770646341441134,261
1448,2.753,0.3651930280407066,262
2048,2.759,0.5142639069827527,262
2896,2.77,0.7218836059316145,260
4096,2.794,1.0082937633324816,257
5793,2.794,1.4272541029699075,257
8192,2.848,1.9760070198911124,251
11585,2.923,2.778554487647585,251
16384,3.037,3.9008949096225387,248
23170,3.078,5.493490693224254,247
32768,3.212,7.4783040149524105,238
46341,3.069,10.46855894848782,236
65536,3.095,14.742543193403808,235
92682,3.052,20.625708408801895,232
131072,5.021,28.499973005426686,225
185364,9.47,38.075030594721454,213
262144,3.849,50.22546730654265,197
370728,9.489,64.33884854806911,178
524288,10.049,80.79966719975558,156
741455,10.927,98.6869127176823,133
1048576,10.541,120.78309947857478,115
1482910,14.274,138.68860307617578,90
2097152,14.227,157.5800471722666,70
2965821,18.543,184.23363467995696,56
4194304,28.782,196.12833189748991,40
5931642,24.07,225.4177736323161,29
8388608,40.524,245.1062044719092,21
11863283,42.009,279.98532353164137,14
16777216,56.077,290.7185036517008,8
23726566,74.468,304.85089792806383,5
33554432,99.606,326.264309608745,4
47453133,127.049,347.80747058183715,3
67108864,171.763,354.8159906316329,1
94906266,229.563,350.48879891984143,2
134217728,330.491,364.9458467287221,1
189812531,412.286,378.96371937391194,1
