x_axis,lantencys,speed,qps,
256,2.757,0.4073841608195255,1592
362,2.774,0.5678232707381061,1587
512,2.775,0.7945052500181192,1584
724,2.787,1.1117407170120266,1579
1024,2.81,1.5577809605842927,1570
1448,2.798,2.2015658282350934,1579
2048,2.806,3.086633406693773,1567
2896,2.861,4.342763071368546,1563
4096,2.872,6.066051519902297,1544
5793,2.918,8.429961541976196,1522
8192,3.01,11.614870246723024,1480
11585,3.009,16.45720543634759,1476
16384,3.036,23.22170262086636,1482
23170,3.173,32.2550462447053,1452
32768,3.387,44.529304421511185,1398
46341,3.298,62.601064942144795,1397
65536,3.386,86.40390870878173,1373
92682,3.667,118.79278477865127,1332
131072,4.252,146.16400768504812,1155
185364,6.097,192.75069733792662,1076
262144,5.509,247.29136160133004,968
370728,10.544,316.5499974048929,874
524288,12.134,354.0626709405459,681
741455,9.601,427.4667701542169,570
1048576,20.378,474.5443809442758,434
1482910,19.242,577.8682747187704,372
2097152,22.852,633.6440458940122,271
2965821,32.105,745.7118378735402,219
4194304,37.143,804.5704679244512,157
5931642,41.722,860.707212767209,114
8388608,58.573,910.1298315105254,77
11863283,93.693,954.5324500867331,46
16777216,117.93,987.3667173845377,29
23726566,180.114,981.2680584292739,18
33554432,263.178,988.915738539488,12
47453133,336.939,1003.9142688748784,8
67108864,751.925,881.4108858386546,5
94906266,835.874,923.2386782985907,4
134217728,979.657,859.9301625244947,3
189812531,1787.14,900.9095984773622,2
