x_axis,lantencys,speed
1, 40.795, 0.44187684715794817
5, 40.873, 2.2013905480219034
9, 55.853, 3.945850161227013
13, 78.587, 5.625444836686528
17, 79.675, 7.361183761760347
21, 99.568, 9.051074954303282
25, 78.027, 10.825349108363167
29, 98.321, 12.472791473664255
33, 79.34, 14.240063156629281
37, 72.045, 16.069102577528927
41, 93.404, 17.606650263554307
45, 92.885, 19.196569526583104
49, 88.33, 21.039203940112433
