x_axis,lantencys,speed
1, 41.948, 4.312041613320205
5, 40.918, 20.887365539089686
9, 0, 36.656847161666036
13, 120.591, 49.39982597718293
17, 101.429, 65.72591551407197
21, 121.487, 78.5597572333783
25, 121.456, 96.29547448670165
29, 122.074, 110.68402244346109
33, 123.973, 108.60136405553241
37, 120.76, 110.57051901766866
41, 125.039, 118.3488103308484
45, 141.145, 128.74833576963036
49, 123.264, 127.93682501596906
