x_axis,speed,
256,49.40248306210699,
653,46.25153234284449,
1050,46.50443971037396,
1447,46.659611486591885,
1844,46.70754028326147,
2241,46.61554946147968,
2638,49.63391334773979,
3035,49.5488080791054,
3432,46.499962753548175,
3829,46.533231077306375,
4226,46.59860445269519,
4623,46.55922969287311,
5020,51.00785569640998,
5417,50.829364727101286,
5814,46.57024046144044,
6211,46.54490655003019,
6608,50.133011380994375,
7005,46.602795010532375,
7402,50.207283790793284,
7799,50.5668846660456,
