x_axis,lantencys,speed,qps,
256,20.755,0.023280760907303577,90
362,20.738,0.03248761833928475,90
512,20.775,0.045511012528761025,91
724,20.772,0.06391315389473622,91
1024,20.773,0.08994117123219308,91
1448,20.765,0.12672588711650026,91
2048,20.761,0.1787661339992727,90
2896,21.63,0.2520785379856131,90
4096,20.792,0.35598130762364943,90
5793,20.821,0.5022452295030267,90
8192,20.824,0.7086530268842797,90
11585,20.873,1.000409548138099,90
16384,20.962,1.409038444381094,89
23170,41.208,1.9710266618286374,88
32768,39.572,2.769061449656319,87
46341,41.191,3.905562589669379,87
65536,61.583,5.414446702403364,86
92682,61.424,7.7121837199730265,86
131072,102.555,10.635754356886677,84
185364,102.624,14.924391091256247,82
262144,103.065,20.60297685914052,80
370728,29.342,28.439630108294793,79
524288,28.268,37.816127403030805,73
741455,145.25,51.23584569714683,69
1048576,126.068,66.23514591247127,62
1482910,148.419,85.60503658865264,55
2097152,150.287,99.87381859723067,44
2965821,173.377,118.78184063005111,37
4194304,232.161,116.08510031713809,22
5931642,255.046,129.0156091707953,17
8388608,300.065,132.57297047896154,12
11863283,343.588,134.4389622121052,7
16777216,445.704,134.5088354683721,4
23726566,572.836,134.11572949553147,3
33554432,754.315,131.61618357697867,2
47453133,926.235,134.3060366174463,1
67108864,1298.863,132.00719120988424,1
94906266,1803.889,131.41519343063854,0
134217728,2514.305,127.15030406916947,1
189812531,3442.633,131.58396120036127,0
