x_axis,lantencys,speed,qps,
256,20.887,0.09291210694588328,361
362,20.835,0.12978136460511364,363
512,40.789,0.18060528124083997,359
724,20.835,0.2554723139723182,363
1024,20.857,0.35949332409050505,363
1448,20.846,0.5065279572235851,362
2048,20.879,0.7138200629153386,363
2896,20.89,1.0069780344705763,362
4096,20.951,1.4198147686069007,360
5793,20.919,2.005758550644296,361
8192,20.836,2.837200078321804,360
11585,39.515,3.983175852342241,357
16384,39.677,5.576651498424987,353
23170,41.236,7.845007746531138,352
32768,81.002,10.616215652228885,336
46341,39.703,15.551247200441406,348
65536,59.727,21.798145658036297,343
92682,61.568,30.752497377770844,343
131072,52.845,42.79734029886095,336
185364,102.584,59.209368080322854,326
262144,123.347,82.35648029811692,319
370728,143.707,112.73344852436112,305
524288,144.306,134.88420413712745,256
741455,145.366,137.31125049276756,184
1048576,186.981,136.82918566179143,126
1482910,212.795,136.40900987953052,85
2097152,251.298,136.56336644879633,59
2965821,292.577,136.47990859978984,40
4194304,375.593,137.2928102838932,26
5931642,482.797,139.15707263474854,17
8388608,551.134,142.017328937289,11
11863283,692.631,146.51178975423707,7
16777216,942.62,150.27107476872848,4
23726566,1291.428,156.1109776310913,2
33554432,1834.79,163.4692488889295,2
47453133,2591.583,169.8103558894628,2
67108864,3619.125,188.22121570402035,1
94906266,5152.734,188.14078495543637,2
134217728,7179.604,226.93151853253377,1
189812531,9434.52,266.19548969830373,1
