x_axis,lantencys,speed,qps,
256,40.978,0.04669497689850849,182
362,20.74,0.06523220164215986,181
512,20.767,0.09117372053582395,182
724,20.794,0.12785905620172142,182
1024,20.808,0.17990185171921919,182
1448,20.784,0.2535847523317736,181
2048,20.796,0.35751014825632016,181
2896,20.805,0.5041558071316311,181
4096,20.839,0.7111514193395752,180
5793,20.868,1.0028513603645108,181
8192,20.893,1.4162368565672967,180
11585,41.157,1.9682961714158278,176
16384,20.937,2.816586653984343,179
23170,41.215,3.9538568326809913,177
32768,41.205,5.533241765575719,176
46341,45.371,7.685678389301698,172
65536,51.705,10.781754121109246,171
92682,59.776,15.19543218819943,169
131072,39.306,21.057368542809968,166
185364,102.42,29.540125294635512,164
262144,103.042,40.5485463599732,158
370728,103.415,56.175004910207775,153
524288,124.395,73.3529742803957,139
741455,125.052,98.9619867969351,134
1048576,145.708,116.05572861873796,108
1482910,165.782,133.71224321303288,85
2097152,190.589,136.90295210379432,60
2965821,209.757,135.59083925127243,41
4194304,284.197,135.54429729451954,27
5931642,320.646,136.50084709442777,17
8388608,414.226,136.24642747017958,11
11863283,509.945,137.32180033237336,7
16777216,660.338,138.0588040233978,4
23726566,868.016,139.32969238194522,2
33554432,1144.046,142.92466611918204,2
47453133,1556.178,143.8112211770048,1
67108864,2300.435,141.54840489843082,1
94906266,3008.701,149.4680303588505,1
134217728,4278.851,151.85927455708324,1
189812531,6032.187,153.0707360838905,1
