x_axis,lantencys,speed,qps,
256,20.95,0.06974522513368428,271
362,20.803,0.09740934555551067,272
512,20.837,0.13648873982673007,272
724,41.038,0.18993655700759615,269
1024,20.825,0.26964241370925435,272
1448,20.847,0.3797771608196757,272
2048,20.85,0.5359928609553849,271
2896,20.874,0.755513627017518,272
4096,20.869,1.0671619250826918,272
5793,21.008,1.504281138916834,270
8192,20.905,2.1244626413361556,271
11585,31.767,3.0028748562435146,270
16384,39.518,4.2097586690550335,268
23170,39.552,5.937346647052369,266
32768,43.482,8.211892628682126,261
46341,59.618,11.560235063850593,258
65536,55.743,16.330494899840303,259
92682,59.676,23.121820786675794,258
131072,39.781,31.872121519798775,251
185364,45.094,44.521940390554704,246
262144,102.967,62.07467713336643,240
370728,123.352,85.38706119953059,232
524288,144.827,112.79799806467695,214
741455,124.912,134.88264323129005,182
1048576,166.305,136.34504209281002,126
1482910,212.348,134.80033738299346,84
2097152,236.085,135.7067458463115,59
2965821,252.846,136.13877310541983,40
4194304,327.102,136.63936078566803,27
5931642,391.905,138.10575654785555,16
8388608,509.158,138.2016391859574,11
11863283,608.041,142.0115328104227,7
16777216,723.007,146.40935265398468,4
23726566,966.492,154.14776086605522,3
33554432,1371.233,158.37565048379366,3
47453133,2003.693,165.6871861061668,2
67108864,2758.004,182.76403041632616,1
94906266,3850.983,190.6118733118736,1
134217728,5500.868,200.22104730301774,1
189812531,7629.214,216.24475818455775,1
